jurisdiction,Year,data_start_date,data_end_date,first_published_date,last_updated_date,sub_threshold,jurisdiction_facility_id,registered_business_name,facility_name,site_address_street,site_address_suburb,site_address_state,site_address_postcode,site_latitude,site_longitude,ANZSIC code,ANZSIC name,main_activities,substance,destination,quantity_in_kg,mass_balance_estimation,engineering_calculations_estimation,direct_measurement_estimation,emission_factors_estimation,approved_alternative_estimation
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q056BOL001,BORAL RESOURCES (QLD) PTY LIMITED,Boral Quarries West Burleigh,BERMUDA ST,West Burleigh,QLD,4220,-28.115278,153.421389,0911,Gravel and Sand Quarrying,Extraction of rock - crushing and screening,Total Volatile Organic Compounds,Air Point,670.38,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q056BOL001,BORAL RESOURCES (QLD) PTY LIMITED,Boral Quarries West Burleigh,BERMUDA ST,West Burleigh,QLD,4220,-28.115278,153.421389,0911,Gravel and Sand Quarrying,Extraction of rock - crushing and screening,Particulate Matter 2.5 um,Air Point,629.9,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q056BOL001,BORAL RESOURCES (QLD) PTY LIMITED,Boral Quarries West Burleigh,BERMUDA ST,West Burleigh,QLD,4220,-28.115278,153.421389,0911,Gravel and Sand Quarrying,Extraction of rock - crushing and screening,Sulfur dioxide,Air Point,2.11233,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q056BOL001,BORAL RESOURCES (QLD) PTY LIMITED,Boral Quarries West Burleigh,BERMUDA ST,West Burleigh,QLD,4220,-28.115278,153.421389,0911,Gravel and Sand Quarrying,Extraction of rock - crushing and screening,Particulate Matter 10.0 um,Air Point,645.08,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q056BOL001,BORAL RESOURCES (QLD) PTY LIMITED,Boral Quarries West Burleigh,BERMUDA ST,West Burleigh,QLD,4220,-28.115278,153.421389,0911,Gravel and Sand Quarrying,Extraction of rock - crushing and screening,Polycyclic aromatic hydrocarbons (B[a]Peq),Air Point,0.0000306,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q056BOL001,BORAL RESOURCES (QLD) PTY LIMITED,Boral Quarries West Burleigh,BERMUDA ST,West Burleigh,QLD,4220,-28.115278,153.421389,0911,Gravel and Sand Quarrying,Extraction of rock - crushing and screening,Carbon monoxide,Air Point,1973,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q056BOL001,BORAL RESOURCES (QLD) PTY LIMITED,Boral Quarries West Burleigh,BERMUDA ST,West Burleigh,QLD,4220,-28.115278,153.421389,0911,Gravel and Sand Quarrying,Extraction of rock - crushing and screening,Oxides of Nitrogen,Air Point,9170,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q032PKT001,PACKER LEATHER P/L,Packer Leather,101-107 BOUNDARY RD,Narangba,QLD,4504,-27.201435,153.003931,1320,"Leather Tanning, Fur Dressing and Leather Product Manufacturing",Tanning and finishing of leather,Total Volatile Organic Compounds,Air Point,21234,N,Y,N,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058TWM001,TRANSPACIFIC WASTE MANAGEMENT PTY LTD,TRANSPACIFIC WASTE MANAGEMENT PTY LTD,100 Chum,New Chum,QLD,4303,-27.607495,152.834115,2921,Waste Treatment and Disposal Services,,Sulfur dioxide,Air Point,3.32260722,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058TWM001,TRANSPACIFIC WASTE MANAGEMENT PTY LTD,TRANSPACIFIC WASTE MANAGEMENT PTY LTD,100 Chum,New Chum,QLD,4303,-27.607495,152.834115,2921,Waste Treatment and Disposal Services,,Carbon monoxide,Air Point,18.25098989,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058TWM001,TRANSPACIFIC WASTE MANAGEMENT PTY LTD,TRANSPACIFIC WASTE MANAGEMENT PTY LTD,100 Chum,New Chum,QLD,4303,-27.607495,152.834115,2921,Waste Treatment and Disposal Services,,Oxides of Nitrogen,Air Point,15.62601712,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058TWM001,TRANSPACIFIC WASTE MANAGEMENT PTY LTD,TRANSPACIFIC WASTE MANAGEMENT PTY LTD,100 Chum,New Chum,QLD,4303,-27.607495,152.834115,2921,Waste Treatment and Disposal Services,,Mercury & compounds,Air Point,2.70411E-05,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058TWM001,TRANSPACIFIC WASTE MANAGEMENT PTY LTD,TRANSPACIFIC WASTE MANAGEMENT PTY LTD,100 Chum,New Chum,QLD,4303,-27.607495,152.834115,2921,Waste Treatment and Disposal Services,,Hydrochloric acid,Air Point,0.038971152,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058TWM001,TRANSPACIFIC WASTE MANAGEMENT PTY LTD,TRANSPACIFIC WASTE MANAGEMENT PTY LTD,100 Chum,New Chum,QLD,4303,-27.607495,152.834115,2921,Waste Treatment and Disposal Services,,Polychlorinated dioxins and furans (TEQ),Air Point,1.42219E-08,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058TWM001,TRANSPACIFIC WASTE MANAGEMENT PTY LTD,TRANSPACIFIC WASTE MANAGEMENT PTY LTD,100 Chum,New Chum,QLD,4303,-27.607495,152.834115,2921,Waste Treatment and Disposal Services,,Particulate Matter 10.0 um,Air Point,6.686251383,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058TWM001,TRANSPACIFIC WASTE MANAGEMENT PTY LTD,TRANSPACIFIC WASTE MANAGEMENT PTY LTD,100 Chum,New Chum,QLD,4303,-27.607495,152.834115,2921,Waste Treatment and Disposal Services,,Particulate Matter 2.5 um,Air Point,6.351938814,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q019ERG012,ERGON ENERGY CORPORATION LIMITED,Kowanyama,CARRINGTON ST,Kowanyama,QLD,4871,-15.4825,141.741944,2611,Fossil Fuel Electricity Generation,"Isolated power station, Diesel Internal Combusion Engines, for the production of electricity",Oxides of Nitrogen,Air Point,58967.22,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q019ERG012,ERGON ENERGY CORPORATION LIMITED,Kowanyama,CARRINGTON ST,Kowanyama,QLD,4871,-15.4825,141.741944,2611,Fossil Fuel Electricity Generation,"Isolated power station, Diesel Internal Combusion Engines, for the production of electricity",Particulate Matter 2.5 um,Air Point,1793.68,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q019ERG012,ERGON ENERGY CORPORATION LIMITED,Kowanyama,CARRINGTON ST,Kowanyama,QLD,4871,-15.4825,141.741944,2611,Fossil Fuel Electricity Generation,"Isolated power station, Diesel Internal Combusion Engines, for the production of electricity",Particulate Matter 10.0 um,Air Point,1838.52,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q019ERG012,ERGON ENERGY CORPORATION LIMITED,Kowanyama,CARRINGTON ST,Kowanyama,QLD,4871,-15.4825,141.741944,2611,Fossil Fuel Electricity Generation,"Isolated power station, Diesel Internal Combusion Engines, for the production of electricity",Carbon monoxide,Air Point,15694.7,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q019ERG012,ERGON ENERGY CORPORATION LIMITED,Kowanyama,CARRINGTON ST,Kowanyama,QLD,4871,-15.4825,141.741944,2611,Fossil Fuel Electricity Generation,"Isolated power station, Diesel Internal Combusion Engines, for the production of electricity",Total Volatile Organic Compounds,Air Point,1479.79,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q019ERG012,ERGON ENERGY CORPORATION LIMITED,Kowanyama,CARRINGTON ST,Kowanyama,QLD,4871,-15.4825,141.741944,2611,Fossil Fuel Electricity Generation,"Isolated power station, Diesel Internal Combusion Engines, for the production of electricity",Sulfur dioxide,Air Point,899.71,N,Y,N,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q019ERG012,ERGON ENERGY CORPORATION LIMITED,Kowanyama,CARRINGTON ST,Kowanyama,QLD,4871,-15.4825,141.741944,2611,Fossil Fuel Electricity Generation,"Isolated power station, Diesel Internal Combusion Engines, for the production of electricity",Polycyclic aromatic hydrocarbons (B[a]Peq),Air Point,0.000213,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q012OCA013,AUSTRALIA PACIFIC LNG PTY LTD,Combabula & Reedy Creek,Off Yuleba Taroom Road,Yuleba North,QLD,4427,-26.348266,149.383329,0700,Oil and Gas Extraction,Natural gas extraction,Xylenes (individual or mixed isomers),Air Point,48,N,N,Y,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q012OCA013,AUSTRALIA PACIFIC LNG PTY LTD,Combabula & Reedy Creek,Off Yuleba Taroom Road,Yuleba North,QLD,4427,-26.348266,149.383329,0700,Oil and Gas Extraction,Natural gas extraction,Carbon monoxide,Air Point,597000,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q012OCA013,AUSTRALIA PACIFIC LNG PTY LTD,Combabula & Reedy Creek,Off Yuleba Taroom Road,Yuleba North,QLD,4427,-26.348266,149.383329,0700,Oil and Gas Extraction,Natural gas extraction,Particulate Matter 2.5 um,Air Point,63300,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q012OCA013,AUSTRALIA PACIFIC LNG PTY LTD,Combabula & Reedy Creek,Off Yuleba Taroom Road,Yuleba North,QLD,4427,-26.348266,149.383329,0700,Oil and Gas Extraction,Natural gas extraction,Sulfur dioxide,Air Point,170,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q012OCA013,AUSTRALIA PACIFIC LNG PTY LTD,Combabula & Reedy Creek,Off Yuleba Taroom Road,Yuleba North,QLD,4427,-26.348266,149.383329,0700,Oil and Gas Extraction,Natural gas extraction,Polycyclic aromatic hydrocarbons (B[a]Peq),Air Point,0.00247,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q012OCA013,AUSTRALIA PACIFIC LNG PTY LTD,Combabula & Reedy Creek,Off Yuleba Taroom Road,Yuleba North,QLD,4427,-26.348266,149.383329,0700,Oil and Gas Extraction,Natural gas extraction,Oxides of Nitrogen,Air Point,814000,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q012OCA013,AUSTRALIA PACIFIC LNG PTY LTD,Combabula & Reedy Creek,Off Yuleba Taroom Road,Yuleba North,QLD,4427,-26.348266,149.383329,0700,Oil and Gas Extraction,Natural gas extraction,Total Volatile Organic Compounds,Air Point,55200,N,N,Y,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q012OCA013,AUSTRALIA PACIFIC LNG PTY LTD,Combabula & Reedy Creek,Off Yuleba Taroom Road,Yuleba North,QLD,4427,-26.348266,149.383329,0700,Oil and Gas Extraction,Natural gas extraction,Particulate Matter 10.0 um,Air Point,64500,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q009GWF002,GEORGE WESTON FOODS LIMITED,Tip Top Springwood,26 Herbert Street,Slacks Creek,QLD,4127,-27.622574,153.121626,1171,Bread Manufacturing (Factory based),Bread Manufacturing and Packaging,Total Volatile Organic Compounds,Air Point,185,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q009GWF002,GEORGE WESTON FOODS LIMITED,Tip Top Springwood,26 Herbert Street,Slacks Creek,QLD,4127,-27.622574,153.121626,1171,Bread Manufacturing (Factory based),Bread Manufacturing and Packaging,Particulate Matter 2.5 um,Air Point,249,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q009GWF002,GEORGE WESTON FOODS LIMITED,Tip Top Springwood,26 Herbert Street,Slacks Creek,QLD,4127,-27.622574,153.121626,1171,Bread Manufacturing (Factory based),Bread Manufacturing and Packaging,Particulate Matter 10.0 um,Air Point,249,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q009GWF002,GEORGE WESTON FOODS LIMITED,Tip Top Springwood,26 Herbert Street,Slacks Creek,QLD,4127,-27.622574,153.121626,1171,Bread Manufacturing (Factory based),Bread Manufacturing and Packaging,Carbon monoxide,Air Point,810,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q009GWF002,GEORGE WESTON FOODS LIMITED,Tip Top Springwood,26 Herbert Street,Slacks Creek,QLD,4127,-27.622574,153.121626,1171,Bread Manufacturing (Factory based),Bread Manufacturing and Packaging,Polycyclic aromatic hydrocarbons (B[a]Peq),Air Point,0.0215,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q009GWF002,GEORGE WESTON FOODS LIMITED,Tip Top Springwood,26 Herbert Street,Slacks Creek,QLD,4127,-27.622574,153.121626,1171,Bread Manufacturing (Factory based),Bread Manufacturing and Packaging,Sulfur dioxide,Air Point,37.2,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q009GWF002,GEORGE WESTON FOODS LIMITED,Tip Top Springwood,26 Herbert Street,Slacks Creek,QLD,4127,-27.622574,153.121626,1171,Bread Manufacturing (Factory based),Bread Manufacturing and Packaging,Oxides of Nitrogen,Air Point,5730,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q003ANI003,BRADKEN RESOURCES PTY LIMITED,Bradken CMS Northgate,275 Toombul Road,Northgate,QLD,4013,-27.396527,153.075111,5309,Other Warehousing and Storage Services,"Foundry Materials Supplier, import products for sale with minor manufacture of certain products",Ethanol,Air Point,870,N,Y,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q003ANI003,BRADKEN RESOURCES PTY LIMITED,Bradken CMS Northgate,275 Toombul Road,Northgate,QLD,4013,-27.396527,153.075111,5309,Other Warehousing and Storage Services,"Foundry Materials Supplier, import products for sale with minor manufacture of certain products",Total Volatile Organic Compounds,Air Point,870,N,Y,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q009GFL001,QUALITY BAKERS AUSTRALIA PTY LIMITED,Burleigh Heads Bakery,3-5 GREG CHAPPELL DR,Burleigh Heads,QLD,4220,-28.103069,153.412111,1171,Bread Manufacturing (Factory based),Bakeries - Bread,Carbon monoxide,Air Point,1170.3,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q009GFL001,QUALITY BAKERS AUSTRALIA PTY LIMITED,Burleigh Heads Bakery,3-5 GREG CHAPPELL DR,Burleigh Heads,QLD,4220,-28.103069,153.412111,1171,Bread Manufacturing (Factory based),Bakeries - Bread,Particulate Matter 2.5 um,Air Point,102.88,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q009GFL001,QUALITY BAKERS AUSTRALIA PTY LIMITED,Burleigh Heads Bakery,3-5 GREG CHAPPELL DR,Burleigh Heads,QLD,4220,-28.103069,153.412111,1171,Bread Manufacturing (Factory based),Bakeries - Bread,Total Volatile Organic Compounds,Air Point,110.3,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q009GFL001,QUALITY BAKERS AUSTRALIA PTY LIMITED,Burleigh Heads Bakery,3-5 GREG CHAPPELL DR,Burleigh Heads,QLD,4220,-28.103069,153.412111,1171,Bread Manufacturing (Factory based),Bakeries - Bread,Sulfur dioxide,Air Point,15.3,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q009GFL001,QUALITY BAKERS AUSTRALIA PTY LIMITED,Burleigh Heads Bakery,3-5 GREG CHAPPELL DR,Burleigh Heads,QLD,4220,-28.103069,153.412111,1171,Bread Manufacturing (Factory based),Bakeries - Bread,Polycyclic aromatic hydrocarbons (B[a]Peq),Air Point,0.0088734,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q009GFL001,QUALITY BAKERS AUSTRALIA PTY LIMITED,Burleigh Heads Bakery,3-5 GREG CHAPPELL DR,Burleigh Heads,QLD,4220,-28.103069,153.412111,1171,Bread Manufacturing (Factory based),Bakeries - Bread,Particulate Matter 10.0 um,Air Point,102.88,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q009GFL001,QUALITY BAKERS AUSTRALIA PTY LIMITED,Burleigh Heads Bakery,3-5 GREG CHAPPELL DR,Burleigh Heads,QLD,4220,-28.103069,153.412111,1171,Bread Manufacturing (Factory based),Bakeries - Bread,Oxides of Nitrogen,Air Point,1388.88,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q033OAA001,OAKEY ABATTOIR PTY LTD,Oakey Beef Exports Pty Ltd,OAKEY CONNECTION ROAD,Oakey,QLD,4401,-27.425583,151.701306,1111,Meat Processing,Meat Processing,Antimony & compounds,Air Point,0.047547,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q033OAA001,OAKEY ABATTOIR PTY LTD,Oakey Beef Exports Pty Ltd,OAKEY CONNECTION ROAD,Oakey,QLD,4401,-27.425583,151.701306,1111,Meat Processing,Meat Processing,Chromium (III) compounds,Air Point,0.756696842,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q033OAA001,OAKEY ABATTOIR PTY LTD,Oakey Beef Exports Pty Ltd,OAKEY CONNECTION ROAD,Oakey,QLD,4401,-27.425583,151.701306,1111,Meat Processing,Meat Processing,Cadmium & compounds,Air Point,0.189626825,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q033OAA001,OAKEY ABATTOIR PTY LTD,Oakey Beef Exports Pty Ltd,OAKEY CONNECTION ROAD,Oakey,QLD,4401,-27.425583,151.701306,1111,Meat Processing,Meat Processing,Carbon monoxide,Air Point,17409.82197,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q033OAA001,OAKEY ABATTOIR PTY LTD,Oakey Beef Exports Pty Ltd,OAKEY CONNECTION ROAD,Oakey,QLD,4401,-27.425583,151.701306,1111,Meat Processing,Meat Processing,Beryllium & compounds,Air Point,0.055531486,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q033OAA001,OAKEY ABATTOIR PTY LTD,Oakey Beef Exports Pty Ltd,OAKEY CONNECTION ROAD,Oakey,QLD,4401,-27.425583,151.701306,1111,Meat Processing,Meat Processing,Arsenic & compounds,Air Point,1.093004988,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q033OAA001,OAKEY ABATTOIR PTY LTD,Oakey Beef Exports Pty Ltd,OAKEY CONNECTION ROAD,Oakey,QLD,4401,-27.425583,151.701306,1111,Meat Processing,Meat Processing,Chromium (VI) compounds,Air Point,0.2086785,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q033OAA001,OAKEY ABATTOIR PTY LTD,Oakey Beef Exports Pty Ltd,OAKEY CONNECTION ROAD,Oakey,QLD,4401,-27.425583,151.701306,1111,Meat Processing,Meat Processing,Sulfur dioxide,Air Point,80358.44197,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q033OAA001,OAKEY ABATTOIR PTY LTD,Oakey Beef Exports Pty Ltd,OAKEY CONNECTION ROAD,Oakey,QLD,4401,-27.425583,151.701306,1111,Meat Processing,Meat Processing,Nickel & compounds,Air Point,0.844364905,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q033OAA001,OAKEY ABATTOIR PTY LTD,Oakey Beef Exports Pty Ltd,OAKEY CONNECTION ROAD,Oakey,QLD,4401,-27.425583,151.701306,1111,Meat Processing,Meat Processing,Oxides of Nitrogen,Air Point,34059.56508,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q033OAA001,OAKEY ABATTOIR PTY LTD,Oakey Beef Exports Pty Ltd,OAKEY CONNECTION ROAD,Oakey,QLD,4401,-27.425583,151.701306,1111,Meat Processing,Meat Processing,Mercury & compounds,Air Point,0.2322129,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q033OAA001,OAKEY ABATTOIR PTY LTD,Oakey Beef Exports Pty Ltd,OAKEY CONNECTION ROAD,Oakey,QLD,4401,-27.425583,151.701306,1111,Meat Processing,Meat Processing,Lead & compounds,Air Point,1.13434729,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q033OAA001,OAKEY ABATTOIR PTY LTD,Oakey Beef Exports Pty Ltd,OAKEY CONNECTION ROAD,Oakey,QLD,4401,-27.425583,151.701306,1111,Meat Processing,Meat Processing,Polycyclic aromatic hydrocarbons (B[a]Peq),Air Point,0.08197443,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q033OAA001,OAKEY ABATTOIR PTY LTD,Oakey Beef Exports Pty Ltd,OAKEY CONNECTION ROAD,Oakey,QLD,4401,-27.425583,151.701306,1111,Meat Processing,Meat Processing,Particulate Matter 10.0 um,Air Point,20973.98805,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q033OAA001,OAKEY ABATTOIR PTY LTD,Oakey Beef Exports Pty Ltd,OAKEY CONNECTION ROAD,Oakey,QLD,4401,-27.425583,151.701306,1111,Meat Processing,Meat Processing,Selenium & compounds,Air Point,3.435133571,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q033OAA001,OAKEY ABATTOIR PTY LTD,Oakey Beef Exports Pty Ltd,OAKEY CONNECTION ROAD,Oakey,QLD,4401,-27.425583,151.701306,1111,Meat Processing,Meat Processing,Total Volatile Organic Compounds,Air Point,433.3053948,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q033OAA001,OAKEY ABATTOIR PTY LTD,Oakey Beef Exports Pty Ltd,OAKEY CONNECTION ROAD,Oakey,QLD,4401,-27.425583,151.701306,1111,Meat Processing,Meat Processing,Particulate Matter 2.5 um,Air Point,8822.296735,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q033OAA001,OAKEY ABATTOIR PTY LTD,Oakey Beef Exports Pty Ltd,OAKEY CONNECTION ROAD,Oakey,QLD,4401,-27.425583,151.701306,1111,Meat Processing,Meat Processing,Zinc and compounds,Air Point,1.432744183,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q033OAA001,OAKEY ABATTOIR PTY LTD,Oakey Beef Exports Pty Ltd,OAKEY CONNECTION ROAD,Oakey,QLD,4401,-27.425583,151.701306,1111,Meat Processing,Meat Processing,Hydrochloric acid,Air Point,3169.8,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q033OAA001,OAKEY ABATTOIR PTY LTD,Oakey Beef Exports Pty Ltd,OAKEY CONNECTION ROAD,Oakey,QLD,4401,-27.425583,151.701306,1111,Meat Processing,Meat Processing,Fluoride compounds,Air Point,396.225,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q033OAA001,OAKEY ABATTOIR PTY LTD,Oakey Beef Exports Pty Ltd,OAKEY CONNECTION ROAD,Oakey,QLD,4401,-27.425583,151.701306,1111,Meat Processing,Meat Processing,Manganese & compounds,Air Point,1.31334597,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q033OAA001,OAKEY ABATTOIR PTY LTD,Oakey Beef Exports Pty Ltd,OAKEY CONNECTION ROAD,Oakey,QLD,4401,-27.425583,151.701306,1111,Meat Processing,Meat Processing,Copper & compounds,Air Point,2.641687679,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q033OAA001,OAKEY ABATTOIR PTY LTD,Oakey Beef Exports Pty Ltd,OAKEY CONNECTION ROAD,Oakey,QLD,4401,-27.425583,151.701306,1111,Meat Processing,Meat Processing,Cobalt & compounds,Air Point,0.268210595,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q033OAA001,OAKEY ABATTOIR PTY LTD,Oakey Beef Exports Pty Ltd,OAKEY CONNECTION ROAD,Oakey,QLD,4401,-27.425583,151.701306,1111,Meat Processing,Meat Processing,Polychlorinated dioxins and furans (TEQ),Air Point,1.81635E-06,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q033STG001,BARTTER ENTERPRISES PTY LIMITED,Ipswich Site - Wulkuraka Processing Plant,123 Toongarra Rd,Ipswich,QLD,4305,-27.614496,152.723001,1112,Poultry Processing,Poultry Processing,Particulate Matter 10.0 um,Air Point,83.4417,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q033STG001,BARTTER ENTERPRISES PTY LIMITED,Ipswich Site - Wulkuraka Processing Plant,123 Toongarra Rd,Ipswich,QLD,4305,-27.614496,152.723001,1112,Poultry Processing,Poultry Processing,Oxides of Nitrogen,Air Point,356.80999,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q033STG001,BARTTER ENTERPRISES PTY LIMITED,Ipswich Site - Wulkuraka Processing Plant,123 Toongarra Rd,Ipswich,QLD,4305,-27.614496,152.723001,1112,Poultry Processing,Poultry Processing,Arsenic & compounds,Air Point,0.00223201,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q033STG001,BARTTER ENTERPRISES PTY LIMITED,Ipswich Site - Wulkuraka Processing Plant,123 Toongarra Rd,Ipswich,QLD,4305,-27.614496,152.723001,1112,Poultry Processing,Poultry Processing,Mercury & compounds,Air Point,0.002894552,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q033STG001,BARTTER ENTERPRISES PTY LIMITED,Ipswich Site - Wulkuraka Processing Plant,123 Toongarra Rd,Ipswich,QLD,4305,-27.614496,152.723001,1112,Poultry Processing,Poultry Processing,Total Volatile Organic Compounds,Air Point,61.332025,N,N,N,Y,N
