jurisdiction,Year,data_start_date,data_end_date,first_published_date,last_updated_date,sub_threshold,jurisdiction_facility_id,registered_business_name,facility_name,site_address_street,site_address_suburb,site_address_state,site_address_postcode,site_latitude,site_longitude,ANZSIC code,ANZSIC name,main_activities,substance,destination,quantity_in_kg,mass_balance_estimation,engineering_calculations_estimation,direct_measurement_estimation,emission_factors_estimation,approved_alternative_estimation
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020MIM002,MOUNT ISA MINES LTD,George Fisher Mine,GEORGE FISHER MINE BARKLY HWY,Mount Isa,QLD,4825,-20.56752,139.476718,0807,Silver-Lead-Zinc Ore Mining,Silver-Lead-Zinc Underground Mining,Manganese & compounds,Land,0.2271114,N,N,Y,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020MIM002,MOUNT ISA MINES LTD,George Fisher Mine,GEORGE FISHER MINE BARKLY HWY,Mount Isa,QLD,4825,-20.56752,139.476718,0807,Silver-Lead-Zinc Ore Mining,Silver-Lead-Zinc Underground Mining,Cadmium & compounds,Land,0.004331506,N,N,Y,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020MIM002,MOUNT ISA MINES LTD,George Fisher Mine,GEORGE FISHER MINE BARKLY HWY,Mount Isa,QLD,4825,-20.56752,139.476718,0807,Silver-Lead-Zinc Ore Mining,Silver-Lead-Zinc Underground Mining,Cobalt & compounds,Land,0.001170677,N,N,Y,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020MIM002,MOUNT ISA MINES LTD,George Fisher Mine,GEORGE FISHER MINE BARKLY HWY,Mount Isa,QLD,4825,-20.56752,139.476718,0807,Silver-Lead-Zinc Ore Mining,Silver-Lead-Zinc Underground Mining,Fluoride compounds,Land,0.2341355,N,N,Y,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020MIM002,MOUNT ISA MINES LTD,George Fisher Mine,GEORGE FISHER MINE BARKLY HWY,Mount Isa,QLD,4825,-20.56752,139.476718,0807,Silver-Lead-Zinc Ore Mining,Silver-Lead-Zinc Underground Mining,Copper & compounds,Land,0.07492335,N,N,Y,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020MIM002,MOUNT ISA MINES LTD,George Fisher Mine,GEORGE FISHER MINE BARKLY HWY,Mount Isa,QLD,4825,-20.56752,139.476718,0807,Silver-Lead-Zinc Ore Mining,Silver-Lead-Zinc Underground Mining,Nickel & compounds,Land,0.003512032,N,N,Y,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020MIM002,MOUNT ISA MINES LTD,George Fisher Mine,GEORGE FISHER MINE BARKLY HWY,Mount Isa,QLD,4825,-20.56752,139.476718,0807,Silver-Lead-Zinc Ore Mining,Silver-Lead-Zinc Underground Mining,Boron & compounds,Land,0.7492335,N,N,Y,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020MIM002,MOUNT ISA MINES LTD,George Fisher Mine,GEORGE FISHER MINE BARKLY HWY,Mount Isa,QLD,4825,-20.56752,139.476718,0807,Silver-Lead-Zinc Ore Mining,Silver-Lead-Zinc Underground Mining,Arsenic & compounds,Land,0.002341355,N,N,Y,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020MIM002,MOUNT ISA MINES LTD,George Fisher Mine,GEORGE FISHER MINE BARKLY HWY,Mount Isa,QLD,4825,-20.56752,139.476718,0807,Silver-Lead-Zinc Ore Mining,Silver-Lead-Zinc Underground Mining,Antimony & compounds,Land,0.00468271,N,N,Y,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020EVO001,EVOLUTION MINING LIMITED,Mt Carlton,"Mt Carlton Mine, Tondara turnoff nr Gumlu",Ayr,QLD,4805,-20.27080185,147.5664272,0804,Gold Ore Mining,Gold Mine and processing,Selenium & compounds,Land,0.1575,N,N,Y,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020EVO001,EVOLUTION MINING LIMITED,Mt Carlton,"Mt Carlton Mine, Tondara turnoff nr Gumlu",Ayr,QLD,4805,-20.27080185,147.5664272,0804,Gold Ore Mining,Gold Mine and processing,Cobalt & compounds,Land,63,N,N,Y,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020EVO001,EVOLUTION MINING LIMITED,Mt Carlton,"Mt Carlton Mine, Tondara turnoff nr Gumlu",Ayr,QLD,4805,-20.27080185,147.5664272,0804,Gold Ore Mining,Gold Mine and processing,Arsenic & compounds,Land,6.3,N,N,Y,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020EVO001,EVOLUTION MINING LIMITED,Mt Carlton,"Mt Carlton Mine, Tondara turnoff nr Gumlu",Ayr,QLD,4805,-20.27080185,147.5664272,0804,Gold Ore Mining,Gold Mine and processing,Boron & compounds,Land,10.5,N,N,Y,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020EVO001,EVOLUTION MINING LIMITED,Mt Carlton,"Mt Carlton Mine, Tondara turnoff nr Gumlu",Ayr,QLD,4805,-20.27080185,147.5664272,0804,Gold Ore Mining,Gold Mine and processing,Cadmium & compounds,Land,78.75,N,N,Y,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020EVO001,EVOLUTION MINING LIMITED,Mt Carlton,"Mt Carlton Mine, Tondara turnoff nr Gumlu",Ayr,QLD,4805,-20.27080185,147.5664272,0804,Gold Ore Mining,Gold Mine and processing,Chromium (III) compounds,Land,0.2625,N,N,Y,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020EVO001,EVOLUTION MINING LIMITED,Mt Carlton,"Mt Carlton Mine, Tondara turnoff nr Gumlu",Ayr,QLD,4805,-20.27080185,147.5664272,0804,Gold Ore Mining,Gold Mine and processing,Copper & compounds,Land,1417.5,N,N,Y,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020EVO001,EVOLUTION MINING LIMITED,Mt Carlton,"Mt Carlton Mine, Tondara turnoff nr Gumlu",Ayr,QLD,4805,-20.27080185,147.5664272,0804,Gold Ore Mining,Gold Mine and processing,Fluoride compounds,Land,8.4,N,N,Y,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020EVO001,EVOLUTION MINING LIMITED,Mt Carlton,"Mt Carlton Mine, Tondara turnoff nr Gumlu",Ayr,QLD,4805,-20.27080185,147.5664272,0804,Gold Ore Mining,Gold Mine and processing,Lead & compounds,Land,14.7,N,N,Y,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020EVO001,EVOLUTION MINING LIMITED,Mt Carlton,"Mt Carlton Mine, Tondara turnoff nr Gumlu",Ayr,QLD,4805,-20.27080185,147.5664272,0804,Gold Ore Mining,Gold Mine and processing,Manganese & compounds,Land,252,N,N,Y,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020EVO001,EVOLUTION MINING LIMITED,Mt Carlton,"Mt Carlton Mine, Tondara turnoff nr Gumlu",Ayr,QLD,4805,-20.27080185,147.5664272,0804,Gold Ore Mining,Gold Mine and processing,Nickel & compounds,Land,33.6,N,N,Y,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020EVO001,EVOLUTION MINING LIMITED,Mt Carlton,"Mt Carlton Mine, Tondara turnoff nr Gumlu",Ayr,QLD,4805,-20.27080185,147.5664272,0804,Gold Ore Mining,Gold Mine and processing,Zinc and compounds,Land,9975,N,N,Y,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020EVO001,EVOLUTION MINING LIMITED,Mt Carlton,"Mt Carlton Mine, Tondara turnoff nr Gumlu",Ayr,QLD,4805,-20.27080185,147.5664272,0804,Gold Ore Mining,Gold Mine and processing,Mercury & compounds,Land,0.0013125,N,N,Y,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020ERN001,ERNEST HENRY MINING PTY LTD,Ernest Henry Mine,New Zingari Rd,Cloncurry,QLD,4824,-20.436635,140.713563,0803,Copper Ore Mining,"Copper, gold, and magnetite mine with processing, transporting to the Copper Smelter, located in Mount Isa, QLD.",Fluoride compounds,Land,4.30145,Y,N,N,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020ERN001,ERNEST HENRY MINING PTY LTD,Ernest Henry Mine,New Zingari Rd,Cloncurry,QLD,4824,-20.436635,140.713563,0803,Copper Ore Mining,"Copper, gold, and magnetite mine with processing, transporting to the Copper Smelter, located in Mount Isa, QLD.",Zinc and compounds,Land,0.0516174,Y,N,N,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020ERN001,ERNEST HENRY MINING PTY LTD,Ernest Henry Mine,New Zingari Rd,Cloncurry,QLD,4824,-20.436635,140.713563,0803,Copper Ore Mining,"Copper, gold, and magnetite mine with processing, transporting to the Copper Smelter, located in Mount Isa, QLD.",Selenium & compounds,Land,0.0430145,Y,N,N,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020ERN001,ERNEST HENRY MINING PTY LTD,Ernest Henry Mine,New Zingari Rd,Cloncurry,QLD,4824,-20.436635,140.713563,0803,Copper Ore Mining,"Copper, gold, and magnetite mine with processing, transporting to the Copper Smelter, located in Mount Isa, QLD.",Nickel & compounds,Land,0.0086029,Y,N,N,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020ERN001,ERNEST HENRY MINING PTY LTD,Ernest Henry Mine,New Zingari Rd,Cloncurry,QLD,4824,-20.436635,140.713563,0803,Copper Ore Mining,"Copper, gold, and magnetite mine with processing, transporting to the Copper Smelter, located in Mount Isa, QLD.",Beryllium & compounds,Land,0.000430145,Y,N,N,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020ERN001,ERNEST HENRY MINING PTY LTD,Ernest Henry Mine,New Zingari Rd,Cloncurry,QLD,4824,-20.436635,140.713563,0803,Copper Ore Mining,"Copper, gold, and magnetite mine with processing, transporting to the Copper Smelter, located in Mount Isa, QLD.",Manganese & compounds,Land,0.6710262,Y,N,N,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020ERN001,ERNEST HENRY MINING PTY LTD,Ernest Henry Mine,New Zingari Rd,Cloncurry,QLD,4824,-20.436635,140.713563,0803,Copper Ore Mining,"Copper, gold, and magnetite mine with processing, transporting to the Copper Smelter, located in Mount Isa, QLD.",Mercury & compounds,Land,0.000430145,Y,N,N,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020ERN001,ERNEST HENRY MINING PTY LTD,Ernest Henry Mine,New Zingari Rd,Cloncurry,QLD,4824,-20.436635,140.713563,0803,Copper Ore Mining,"Copper, gold, and magnetite mine with processing, transporting to the Copper Smelter, located in Mount Isa, QLD.",Arsenic & compounds,Land,0.0172058,Y,N,N,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020ERN001,ERNEST HENRY MINING PTY LTD,Ernest Henry Mine,New Zingari Rd,Cloncurry,QLD,4824,-20.436635,140.713563,0803,Copper Ore Mining,"Copper, gold, and magnetite mine with processing, transporting to the Copper Smelter, located in Mount Isa, QLD.",Boron & compounds,Land,5.333798,Y,N,N,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020ERN001,ERNEST HENRY MINING PTY LTD,Ernest Henry Mine,New Zingari Rd,Cloncurry,QLD,4824,-20.436635,140.713563,0803,Copper Ore Mining,"Copper, gold, and magnetite mine with processing, transporting to the Copper Smelter, located in Mount Isa, QLD.",Cadmium & compounds,Land,0.000430145,Y,N,N,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020ERN001,ERNEST HENRY MINING PTY LTD,Ernest Henry Mine,New Zingari Rd,Cloncurry,QLD,4824,-20.436635,140.713563,0803,Copper Ore Mining,"Copper, gold, and magnetite mine with processing, transporting to the Copper Smelter, located in Mount Isa, QLD.",Chromium (III) compounds,Land,0.0086029,Y,N,N,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020ERN001,ERNEST HENRY MINING PTY LTD,Ernest Henry Mine,New Zingari Rd,Cloncurry,QLD,4824,-20.436635,140.713563,0803,Copper Ore Mining,"Copper, gold, and magnetite mine with processing, transporting to the Copper Smelter, located in Mount Isa, QLD.",Cobalt & compounds,Land,0.0086029,Y,N,N,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020ERN001,ERNEST HENRY MINING PTY LTD,Ernest Henry Mine,New Zingari Rd,Cloncurry,QLD,4824,-20.436635,140.713563,0803,Copper Ore Mining,"Copper, gold, and magnetite mine with processing, transporting to the Copper Smelter, located in Mount Isa, QLD.",Copper & compounds,Land,0.0688232,Y,N,N,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020ERN001,ERNEST HENRY MINING PTY LTD,Ernest Henry Mine,New Zingari Rd,Cloncurry,QLD,4824,-20.436635,140.713563,0803,Copper Ore Mining,"Copper, gold, and magnetite mine with processing, transporting to the Copper Smelter, located in Mount Isa, QLD.",Lead & compounds,Land,0.0086029,Y,N,N,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020ERN001,ERNEST HENRY MINING PTY LTD,Ernest Henry Mine,New Zingari Rd,Cloncurry,QLD,4824,-20.436635,140.713563,0803,Copper Ore Mining,"Copper, gold, and magnetite mine with processing, transporting to the Copper Smelter, located in Mount Isa, QLD.",Antimony & compounds,Land,0.00430145,Y,N,N,N,N
QLD,2015,1/01/2014,31/12/2014,15/04/2016,15/04/2016,N,Q013BPR001,BP REFINERY (BULWER ISLAND) PTY LTD,BP Refinery (Bulwer Island) Pty Ltd,Tingira St,Pinkenba,QLD,4008,-27.402852,153.140161,1701,Petroleum Refining and Petroleum Fuel Manufacturing,Oil Refining,Xylenes (individual or mixed isomers),Land,4.5,N,N,N,Y,N
QLD,2015,1/01/2014,31/12/2014,15/04/2016,15/04/2016,N,Q013BPR001,BP REFINERY (BULWER ISLAND) PTY LTD,BP Refinery (Bulwer Island) Pty Ltd,Tingira St,Pinkenba,QLD,4008,-27.402852,153.140161,1701,Petroleum Refining and Petroleum Fuel Manufacturing,Oil Refining,Cumene (1-methylethylbenzene),Land,0.571,N,N,N,Y,N
QLD,2015,1/01/2014,31/12/2014,15/04/2016,15/04/2016,N,Q013BPR001,BP REFINERY (BULWER ISLAND) PTY LTD,BP Refinery (Bulwer Island) Pty Ltd,Tingira St,Pinkenba,QLD,4008,-27.402852,153.140161,1701,Petroleum Refining and Petroleum Fuel Manufacturing,Oil Refining,Ethylbenzene,Land,1.142,N,N,N,Y,N
QLD,2015,1/01/2014,31/12/2014,15/04/2016,15/04/2016,N,Q013BPR001,BP REFINERY (BULWER ISLAND) PTY LTD,BP Refinery (Bulwer Island) Pty Ltd,Tingira St,Pinkenba,QLD,4008,-27.402852,153.140161,1701,Petroleum Refining and Petroleum Fuel Manufacturing,Oil Refining,Toluene (methylbenzene),Land,2.284,N,N,N,Y,N
QLD,2015,1/01/2014,31/12/2014,15/04/2016,15/04/2016,N,Q013BPR001,BP REFINERY (BULWER ISLAND) PTY LTD,BP Refinery (Bulwer Island) Pty Ltd,Tingira St,Pinkenba,QLD,4008,-27.402852,153.140161,1701,Petroleum Refining and Petroleum Fuel Manufacturing,Oil Refining,Benzene,Land,1,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q023MAC003,MACKAY REGIONAL COUNCIL,Mackay South Water Recycling Plant,Cowleys Road,Mackay,QLD,4740,-21.2046083,149.1257278,2812,Sewerage and Drainage Services,Processing of domestic sewage,Chlorine & compounds,Land,91578,N,N,Y,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q023MAC003,MACKAY REGIONAL COUNCIL,Mackay South Water Recycling Plant,Cowleys Road,Mackay,QLD,4740,-21.2046083,149.1257278,2812,Sewerage and Drainage Services,Processing of domestic sewage,Ammonia (total),Land,355,N,N,Y,N,N
QLD,2015,1/01/2014,31/12/2014,15/04/2016,15/04/2016,N,Q012SAN008,SANTOS LIMITED,"""Naccowlah""","Lot/Plan 1/SP133822, NACCOWLAH VIA",Quilpie,QLD,4480,-27.520996,142.136231,0700,Oil and Gas Extraction,Oil exploration and production,Nickel & compounds,Land,0.04825,N,N,N,Y,N
QLD,2015,1/01/2014,31/12/2014,15/04/2016,15/04/2016,N,Q012SAN008,SANTOS LIMITED,"""Naccowlah""","Lot/Plan 1/SP133822, NACCOWLAH VIA",Quilpie,QLD,4480,-27.520996,142.136231,0700,Oil and Gas Extraction,Oil exploration and production,Arsenic & compounds,Land,0.063097,N,N,N,Y,N
QLD,2015,1/01/2014,31/12/2014,15/04/2016,15/04/2016,N,Q012SAN008,SANTOS LIMITED,"""Naccowlah""","Lot/Plan 1/SP133822, NACCOWLAH VIA",Quilpie,QLD,4480,-27.520996,142.136231,0700,Oil and Gas Extraction,Oil exploration and production,Chromium (III) compounds,Land,0.259809,N,N,N,Y,N
QLD,2015,1/01/2014,31/12/2014,15/04/2016,15/04/2016,N,Q012SAN008,SANTOS LIMITED,"""Naccowlah""","Lot/Plan 1/SP133822, NACCOWLAH VIA",Quilpie,QLD,4480,-27.520996,142.136231,0700,Oil and Gas Extraction,Oil exploration and production,Copper & compounds,Land,0.122481,N,N,N,Y,N
QLD,2015,1/01/2014,31/12/2014,15/04/2016,15/04/2016,N,Q012SAN008,SANTOS LIMITED,"""Naccowlah""","Lot/Plan 1/SP133822, NACCOWLAH VIA",Quilpie,QLD,4480,-27.520996,142.136231,0700,Oil and Gas Extraction,Oil exploration and production,Lead & compounds,Land,0.037116,N,N,N,Y,N
QLD,2015,1/01/2014,31/12/2014,15/04/2016,15/04/2016,N,Q012SAN008,SANTOS LIMITED,"""Naccowlah""","Lot/Plan 1/SP133822, NACCOWLAH VIA",Quilpie,QLD,4480,-27.520996,142.136231,0700,Oil and Gas Extraction,Oil exploration and production,Cadmium & compounds,Land,0.003712,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058SOU005,SOUTHERN DOWNS REGIONAL COUNCIL,Tannymorel Landfill,Tannymorel Road,Tannymorel,QLD,4372,-28.3043,152.232307,2921,Waste Treatment and Disposal Services,Municipal solid waste landfill,Cadmium & compounds,Land,0.03276,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058SOU005,SOUTHERN DOWNS REGIONAL COUNCIL,Tannymorel Landfill,Tannymorel Road,Tannymorel,QLD,4372,-28.3043,152.232307,2921,Waste Treatment and Disposal Services,Municipal solid waste landfill,Ammonia (total),Land,491.4,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058SOU005,SOUTHERN DOWNS REGIONAL COUNCIL,Tannymorel Landfill,Tannymorel Road,Tannymorel,QLD,4372,-28.3043,152.232307,2921,Waste Treatment and Disposal Services,Municipal solid waste landfill,Antimony & compounds,Land,0.15444,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058SOU005,SOUTHERN DOWNS REGIONAL COUNCIL,Tannymorel Landfill,Tannymorel Road,Tannymorel,QLD,4372,-28.3043,152.232307,2921,Waste Treatment and Disposal Services,Municipal solid waste landfill,Arsenic & compounds,Land,0.03276,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058SOU005,SOUTHERN DOWNS REGIONAL COUNCIL,Tannymorel Landfill,Tannymorel Road,Tannymorel,QLD,4372,-28.3043,152.232307,2921,Waste Treatment and Disposal Services,Municipal solid waste landfill,Mercury & compounds,Land,0.001404,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058SOU005,SOUTHERN DOWNS REGIONAL COUNCIL,Tannymorel Landfill,Tannymorel Road,Tannymorel,QLD,4372,-28.3043,152.232307,2921,Waste Treatment and Disposal Services,Municipal solid waste landfill,Zinc and compounds,Land,1.5912,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058SOU005,SOUTHERN DOWNS REGIONAL COUNCIL,Tannymorel Landfill,Tannymorel Road,Tannymorel,QLD,4372,-28.3043,152.232307,2921,Waste Treatment and Disposal Services,Municipal solid waste landfill,Vinyl Chloride Monomer,Land,0.0936,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058SOU005,SOUTHERN DOWNS REGIONAL COUNCIL,Tannymorel Landfill,Tannymorel Road,Tannymorel,QLD,4372,-28.3043,152.232307,2921,Waste Treatment and Disposal Services,Municipal solid waste landfill,Toluene (methylbenzene),Land,0.9594,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058SOU005,SOUTHERN DOWNS REGIONAL COUNCIL,Tannymorel Landfill,Tannymorel Road,Tannymorel,QLD,4372,-28.3043,152.232307,2921,Waste Treatment and Disposal Services,Municipal solid waste landfill,Polycyclic aromatic hydrocarbons (B[a]Peq),Land,0.000585,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058SOU005,SOUTHERN DOWNS REGIONAL COUNCIL,Tannymorel Landfill,Tannymorel Road,Tannymorel,QLD,4372,-28.3043,152.232307,2921,Waste Treatment and Disposal Services,Municipal solid waste landfill,Polychlorinated dioxins and furans (TEQ),Land,7.488E-07,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058SOU005,SOUTHERN DOWNS REGIONAL COUNCIL,Tannymorel Landfill,Tannymorel Road,Tannymorel,QLD,4372,-28.3043,152.232307,2921,Waste Treatment and Disposal Services,Municipal solid waste landfill,Benzene,Land,0.08658,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058SOU005,SOUTHERN DOWNS REGIONAL COUNCIL,Tannymorel Landfill,Tannymorel Road,Tannymorel,QLD,4372,-28.3043,152.232307,2921,Waste Treatment and Disposal Services,Municipal solid waste landfill,Nickel & compounds,Land,0.3978,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058SOU005,SOUTHERN DOWNS REGIONAL COUNCIL,Tannymorel Landfill,Tannymorel Road,Tannymorel,QLD,4372,-28.3043,152.232307,2921,Waste Treatment and Disposal Services,Municipal solid waste landfill,Beryllium & compounds,Land,0.011232,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058SOU005,SOUTHERN DOWNS REGIONAL COUNCIL,Tannymorel Landfill,Tannymorel Road,Tannymorel,QLD,4372,-28.3043,152.232307,2921,Waste Treatment and Disposal Services,Municipal solid waste landfill,Lead & compounds,Land,0.14742,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058SOU005,SOUTHERN DOWNS REGIONAL COUNCIL,Tannymorel Landfill,Tannymorel Road,Tannymorel,QLD,4372,-28.3043,152.232307,2921,Waste Treatment and Disposal Services,Municipal solid waste landfill,Chloroform (trichloromethane),Land,0.06786,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058SOU005,SOUTHERN DOWNS REGIONAL COUNCIL,Tannymorel Landfill,Tannymorel Road,Tannymorel,QLD,4372,-28.3043,152.232307,2921,Waste Treatment and Disposal Services,Municipal solid waste landfill,Phenol,Land,0.8892,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058SOU005,SOUTHERN DOWNS REGIONAL COUNCIL,Tannymorel Landfill,Tannymorel Road,Tannymorel,QLD,4372,-28.3043,152.232307,2921,Waste Treatment and Disposal Services,Municipal solid waste landfill,Chlorine & compounds,Land,1380.6,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058SOU005,SOUTHERN DOWNS REGIONAL COUNCIL,Tannymorel Landfill,Tannymorel Road,Tannymorel,QLD,4372,-28.3043,152.232307,2921,Waste Treatment and Disposal Services,Municipal solid waste landfill,Ethylbenzene,Land,0.13572,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058SOU005,SOUTHERN DOWNS REGIONAL COUNCIL,Tannymorel Landfill,Tannymorel Road,Tannymorel,QLD,4372,-28.3043,152.232307,2921,Waste Treatment and Disposal Services,Municipal solid waste landfill,"Chlorophenols (di, tri, tetra)",Land,0.0011934,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058SOU005,SOUTHERN DOWNS REGIONAL COUNCIL,Tannymorel Landfill,Tannymorel Road,Tannymorel,QLD,4372,-28.3043,152.232307,2921,Waste Treatment and Disposal Services,Municipal solid waste landfill,Chromium (III) compounds,Land,0.09828,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058SOU005,SOUTHERN DOWNS REGIONAL COUNCIL,Tannymorel Landfill,Tannymorel Road,Tannymorel,QLD,4372,-28.3043,152.232307,2921,Waste Treatment and Disposal Services,Municipal solid waste landfill,Chromium (VI) compounds,Land,0.04212,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058SOU005,SOUTHERN DOWNS REGIONAL COUNCIL,Tannymorel Landfill,Tannymorel Road,Tannymorel,QLD,4372,-28.3043,152.232307,2921,Waste Treatment and Disposal Services,Municipal solid waste landfill,Copper & compounds,Land,0.12636,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058SOU005,SOUTHERN DOWNS REGIONAL COUNCIL,Tannymorel Landfill,Tannymorel Road,Tannymorel,QLD,4372,-28.3043,152.232307,2921,Waste Treatment and Disposal Services,Municipal solid waste landfill,"1,2-Dichloroethane",Land,0.0234,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058SOU005,SOUTHERN DOWNS REGIONAL COUNCIL,Tannymorel Landfill,Tannymorel Road,Tannymorel,QLD,4372,-28.3043,152.232307,2921,Waste Treatment and Disposal Services,Municipal solid waste landfill,Dichloromethane,Land,1.0296,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020CAR001,CARPENTARIA GOLD PTY LTD,Ravenswood Gold Operations,GOLD MINE,Ravenswood,QLD,4816,-20.112647,146.904214,0804,Gold Ore Mining,Gold ore mining and processing,Nickel & compounds,Land,0.0462802,Y,N,N,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020CAR001,CARPENTARIA GOLD PTY LTD,Ravenswood Gold Operations,GOLD MINE,Ravenswood,QLD,4816,-20.112647,146.904214,0804,Gold Ore Mining,Gold ore mining and processing,Arsenic & compounds,Land,0.6192607,Y,N,N,N,N
