jurisdiction,Year,data_start_date,data_end_date,first_published_date,last_updated_date,sub_threshold,jurisdiction_facility_id,registered_business_name,facility_name,site_address_street,site_address_suburb,site_address_state,site_address_postcode,site_latitude,site_longitude,ANZSIC code,ANZSIC name,main_activities,substance,destination,quantity_in_kg,mass_balance_estimation,engineering_calculations_estimation,direct_measurement_estimation,emission_factors_estimation,approved_alternative_estimation
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020MIM001,MOUNT ISA MINES LTD,Mount Isa Mines,RAILWAY AV,Mount Isa,QLD,4825,-20.72838,139.483758,2133,"Copper, Silver, Lead and Zinc Smelting and Refining",Mining: Copper/Lead/Zinc Concentrating: Copper/Zinc/Lead Smelting: Copper/Lead,Copper & compounds,Water,390.5792,N,N,Y,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020MIM001,MOUNT ISA MINES LTD,Mount Isa Mines,RAILWAY AV,Mount Isa,QLD,4825,-20.72838,139.483758,2133,"Copper, Silver, Lead and Zinc Smelting and Refining",Mining: Copper/Lead/Zinc Concentrating: Copper/Zinc/Lead Smelting: Copper/Lead,Fluoride compounds,Water,137.304,N,N,Y,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020MIM001,MOUNT ISA MINES LTD,Mount Isa Mines,RAILWAY AV,Mount Isa,QLD,4825,-20.72838,139.483758,2133,"Copper, Silver, Lead and Zinc Smelting and Refining",Mining: Copper/Lead/Zinc Concentrating: Copper/Zinc/Lead Smelting: Copper/Lead,Manganese & compounds,Water,309.6461,N,N,Y,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020MIM001,MOUNT ISA MINES LTD,Mount Isa Mines,RAILWAY AV,Mount Isa,QLD,4825,-20.72838,139.483758,2133,"Copper, Silver, Lead and Zinc Smelting and Refining",Mining: Copper/Lead/Zinc Concentrating: Copper/Zinc/Lead Smelting: Copper/Lead,Nickel & compounds,Water,4.80564,N,N,Y,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020MIM001,MOUNT ISA MINES LTD,Mount Isa Mines,RAILWAY AV,Mount Isa,QLD,4825,-20.72838,139.483758,2133,"Copper, Silver, Lead and Zinc Smelting and Refining",Mining: Copper/Lead/Zinc Concentrating: Copper/Zinc/Lead Smelting: Copper/Lead,Zinc and compounds,Water,493.0358,N,N,Y,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020MIM001,MOUNT ISA MINES LTD,Mount Isa Mines,RAILWAY AV,Mount Isa,QLD,4825,-20.72838,139.483758,2133,"Copper, Silver, Lead and Zinc Smelting and Refining",Mining: Copper/Lead/Zinc Concentrating: Copper/Zinc/Lead Smelting: Copper/Lead,Lead & compounds,Water,176.0287,N,N,Y,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020MIM001,MOUNT ISA MINES LTD,Mount Isa Mines,RAILWAY AV,Mount Isa,QLD,4825,-20.72838,139.483758,2133,"Copper, Silver, Lead and Zinc Smelting and Refining",Mining: Copper/Lead/Zinc Concentrating: Copper/Zinc/Lead Smelting: Copper/Lead,Selenium & compounds,Water,3.814,N,N,Y,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020SEM001,QER PTY LTD,Stuart Project,375 Landing Road,Gladstone,QLD,4694,-23.787962,151.144459,0700,Oil and Gas Extraction,"Care and maintenance predominantly. Minimal shale mining, retorting using the Technology Demonstration Plant.",Polycyclic aromatic hydrocarbons (B[a]Peq),Water,0.2,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020APC002,PEABODY ENERGY AUSTRALIA PCI (C&M MANAGEMENT) PTY LTD,Moorvale Coal Mine,Peak Downs Highway,Via Nebo,QLD,4742,-21.9853,148.357185,0600,Coal Mining,Coal mining and coal preparation,Cobalt & compounds,Water,0.61,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020APC002,PEABODY ENERGY AUSTRALIA PCI (C&M MANAGEMENT) PTY LTD,Moorvale Coal Mine,Peak Downs Highway,Via Nebo,QLD,4742,-21.9853,148.357185,0600,Coal Mining,Coal mining and coal preparation,Selenium & compounds,Water,0.30735,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020APC002,PEABODY ENERGY AUSTRALIA PCI (C&M MANAGEMENT) PTY LTD,Moorvale Coal Mine,Peak Downs Highway,Via Nebo,QLD,4742,-21.9853,148.357185,0600,Coal Mining,Coal mining and coal preparation,Zinc and compounds,Water,0.61,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020APC002,PEABODY ENERGY AUSTRALIA PCI (C&M MANAGEMENT) PTY LTD,Moorvale Coal Mine,Peak Downs Highway,Via Nebo,QLD,4742,-21.9853,148.357185,0600,Coal Mining,Coal mining and coal preparation,Mercury & compounds,Water,0.0030735,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020APC002,PEABODY ENERGY AUSTRALIA PCI (C&M MANAGEMENT) PTY LTD,Moorvale Coal Mine,Peak Downs Highway,Via Nebo,QLD,4742,-21.9853,148.357185,0600,Coal Mining,Coal mining and coal preparation,Manganese & compounds,Water,19.06,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020APC002,PEABODY ENERGY AUSTRALIA PCI (C&M MANAGEMENT) PTY LTD,Moorvale Coal Mine,Peak Downs Highway,Via Nebo,QLD,4742,-21.9853,148.357185,0600,Coal Mining,Coal mining and coal preparation,Lead & compounds,Water,0.61,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020APC002,PEABODY ENERGY AUSTRALIA PCI (C&M MANAGEMENT) PTY LTD,Moorvale Coal Mine,Peak Downs Highway,Via Nebo,QLD,4742,-21.9853,148.357185,0600,Coal Mining,Coal mining and coal preparation,Fluoride compounds,Water,12.294,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020APC002,PEABODY ENERGY AUSTRALIA PCI (C&M MANAGEMENT) PTY LTD,Moorvale Coal Mine,Peak Downs Highway,Via Nebo,QLD,4742,-21.9853,148.357185,0600,Coal Mining,Coal mining and coal preparation,Copper & compounds,Water,1.23,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020APC002,PEABODY ENERGY AUSTRALIA PCI (C&M MANAGEMENT) PTY LTD,Moorvale Coal Mine,Peak Downs Highway,Via Nebo,QLD,4742,-21.9853,148.357185,0600,Coal Mining,Coal mining and coal preparation,Chromium (III) compounds,Water,0.0030735,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020APC002,PEABODY ENERGY AUSTRALIA PCI (C&M MANAGEMENT) PTY LTD,Moorvale Coal Mine,Peak Downs Highway,Via Nebo,QLD,4742,-21.9853,148.357185,0600,Coal Mining,Coal mining and coal preparation,Cadmium & compounds,Water,0.0030735,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020APC002,PEABODY ENERGY AUSTRALIA PCI (C&M MANAGEMENT) PTY LTD,Moorvale Coal Mine,Peak Downs Highway,Via Nebo,QLD,4742,-21.9853,148.357185,0600,Coal Mining,Coal mining and coal preparation,Boron & compounds,Water,3.69,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020APC002,PEABODY ENERGY AUSTRALIA PCI (C&M MANAGEMENT) PTY LTD,Moorvale Coal Mine,Peak Downs Highway,Via Nebo,QLD,4742,-21.9853,148.357185,0600,Coal Mining,Coal mining and coal preparation,Arsenic & compounds,Water,0.030735,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020APC002,PEABODY ENERGY AUSTRALIA PCI (C&M MANAGEMENT) PTY LTD,Moorvale Coal Mine,Peak Downs Highway,Via Nebo,QLD,4742,-21.9853,148.357185,0600,Coal Mining,Coal mining and coal preparation,Nickel & compounds,Water,0.030735,N,N,N,Y,N
QLD,2015,1/01/2014,31/12/2014,15/04/2016,15/04/2016,N,Q022BPA017,BP AUSTRALIA PTY LTD,AIR BP Cairns,C/O ICESHOW GENERAL AVIATION CAIRNS AIRPORT,Cairns,QLD,4870,-16.878301,145.745467,3321,Petroleum Product Wholesaling,Petroleum Product Wholesaling,Ethylbenzene,Water,0.001,N,Y,N,N,N
QLD,2015,1/01/2014,31/12/2014,15/04/2016,15/04/2016,N,Q022BPA017,BP AUSTRALIA PTY LTD,AIR BP Cairns,C/O ICESHOW GENERAL AVIATION CAIRNS AIRPORT,Cairns,QLD,4870,-16.878301,145.745467,3321,Petroleum Product Wholesaling,Petroleum Product Wholesaling,Toluene (methylbenzene),Water,0.001,N,Y,N,N,N
QLD,2015,1/01/2014,31/12/2014,15/04/2016,15/04/2016,N,Q022BPA017,BP AUSTRALIA PTY LTD,AIR BP Cairns,C/O ICESHOW GENERAL AVIATION CAIRNS AIRPORT,Cairns,QLD,4870,-16.878301,145.745467,3321,Petroleum Product Wholesaling,Petroleum Product Wholesaling,Xylenes (individual or mixed isomers),Water,0.001,N,Y,N,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q023GCW002,GOLD COAST CITY COUNCIL,Coombabah Sewage Treatment Plant,RAIN TREE GLEN,Coombabah,QLD,4216,-27.913134,153.364966,2812,Sewerage and Drainage Services,Operation of a sewage treatment plant in accordance with the conditions specified in the Development Approval.,Total Phosphorus,Water,46206,N,N,Y,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q023GCW002,GOLD COAST CITY COUNCIL,Coombabah Sewage Treatment Plant,RAIN TREE GLEN,Coombabah,QLD,4216,-27.913134,153.364966,2812,Sewerage and Drainage Services,Operation of a sewage treatment plant in accordance with the conditions specified in the Development Approval.,Total Nitrogen,Water,55404,N,N,Y,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q023GCW002,GOLD COAST CITY COUNCIL,Coombabah Sewage Treatment Plant,RAIN TREE GLEN,Coombabah,QLD,4216,-27.913134,153.364966,2812,Sewerage and Drainage Services,Operation of a sewage treatment plant in accordance with the conditions specified in the Development Approval.,Ammonia (total),Water,6974,N,N,Y,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q023GCW002,GOLD COAST CITY COUNCIL,Coombabah Sewage Treatment Plant,RAIN TREE GLEN,Coombabah,QLD,4216,-27.913134,153.364966,2812,Sewerage and Drainage Services,Operation of a sewage treatment plant in accordance with the conditions specified in the Development Approval.,Chlorine & compounds,Water,2145,N,N,Y,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q023MCC001,WIDE BAY WATER CORPORATION,Aubinville Waste Water Treatment Plant,Booker Street,Aubinville,QLD,4650,-25.5187472,152.724,2812,Sewerage and Drainage Services,"WWTP processes raw water (sewage) into treated effluent, discharging to the receiving environment (water) or reusing the treated effluent as irrigation for crops.",Total Phosphorus,Water,6682,N,N,Y,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q023MCC001,WIDE BAY WATER CORPORATION,Aubinville Waste Water Treatment Plant,Booker Street,Aubinville,QLD,4650,-25.5187472,152.724,2812,Sewerage and Drainage Services,"WWTP processes raw water (sewage) into treated effluent, discharging to the receiving environment (water) or reusing the treated effluent as irrigation for crops.",Ammonia (total),Water,10394,N,N,Y,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q023MCC001,WIDE BAY WATER CORPORATION,Aubinville Waste Water Treatment Plant,Booker Street,Aubinville,QLD,4650,-25.5187472,152.724,2812,Sewerage and Drainage Services,"WWTP processes raw water (sewage) into treated effluent, discharging to the receiving environment (water) or reusing the treated effluent as irrigation for crops.",Total Nitrogen,Water,15984,N,N,Y,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q023MCC001,WIDE BAY WATER CORPORATION,Aubinville Waste Water Treatment Plant,Booker Street,Aubinville,QLD,4650,-25.5187472,152.724,2812,Sewerage and Drainage Services,"WWTP processes raw water (sewage) into treated effluent, discharging to the receiving environment (water) or reusing the treated effluent as irrigation for crops.",Chlorine & compounds,Water,52,N,N,Y,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q023MSC004,UNITYWATER,Suncoast Sewage Treatment Plant,FINLAND RD,Bli Bli,QLD,4560,-26.607178,153.075685,2812,Sewerage and Drainage Services,Treatment of domestic sewage,Total Phosphorus,Water,14,N,N,Y,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q023MSC004,UNITYWATER,Suncoast Sewage Treatment Plant,FINLAND RD,Bli Bli,QLD,4560,-26.607178,153.075685,2812,Sewerage and Drainage Services,Treatment of domestic sewage,Ammonia (total),Water,17,N,N,Y,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q023MSC004,UNITYWATER,Suncoast Sewage Treatment Plant,FINLAND RD,Bli Bli,QLD,4560,-26.607178,153.075685,2812,Sewerage and Drainage Services,Treatment of domestic sewage,Chlorine & compounds,Water,1,N,N,Y,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q023MSC004,UNITYWATER,Suncoast Sewage Treatment Plant,FINLAND RD,Bli Bli,QLD,4560,-26.607178,153.075685,2812,Sewerage and Drainage Services,Treatment of domestic sewage,Total Nitrogen,Water,60,N,N,Y,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q023ROC003,ROCKHAMPTON REGIONAL COUNCIL,North Rockhampton Sewage Treatment Plant,LOT 180 PLAN RP 1332 PARISH OF ARCNER GOODSALL ST,Rockhampton,QLD,4700,-23.374705,150.526329,2812,Sewerage and Drainage Services,"Treatment of municipal wastewater. Extended aeration, activated sludge plant (secondary treatment) serving north side of Rockhampton",Total Phosphorus,Water,19614,N,N,Y,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q023ROC003,ROCKHAMPTON REGIONAL COUNCIL,North Rockhampton Sewage Treatment Plant,LOT 180 PLAN RP 1332 PARISH OF ARCNER GOODSALL ST,Rockhampton,QLD,4700,-23.374705,150.526329,2812,Sewerage and Drainage Services,"Treatment of municipal wastewater. Extended aeration, activated sludge plant (secondary treatment) serving north side of Rockhampton",Total Nitrogen,Water,16996,N,N,Y,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q023ROC003,ROCKHAMPTON REGIONAL COUNCIL,North Rockhampton Sewage Treatment Plant,LOT 180 PLAN RP 1332 PARISH OF ARCNER GOODSALL ST,Rockhampton,QLD,4700,-23.374705,150.526329,2812,Sewerage and Drainage Services,"Treatment of municipal wastewater. Extended aeration, activated sludge plant (secondary treatment) serving north side of Rockhampton",Chlorine & compounds,Water,1108,N,N,Y,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q023ROC003,ROCKHAMPTON REGIONAL COUNCIL,North Rockhampton Sewage Treatment Plant,LOT 180 PLAN RP 1332 PARISH OF ARCNER GOODSALL ST,Rockhampton,QLD,4700,-23.374705,150.526329,2812,Sewerage and Drainage Services,"Treatment of municipal wastewater. Extended aeration, activated sludge plant (secondary treatment) serving north side of Rockhampton",Ammonia (total),Water,7308,N,N,Y,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q023ROC004,LIVINGSTONE SHIRE COUNCIL,Yeppoon Sewage Treatment Plant,Yeppoon Road,Yeppoon,QLD,4703,-23.15863,150.705471,2812,Sewerage and Drainage Services,Treatment of municipal waste water,Chlorine & compounds,Water,863,N,N,Y,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q023ROC004,LIVINGSTONE SHIRE COUNCIL,Yeppoon Sewage Treatment Plant,Yeppoon Road,Yeppoon,QLD,4703,-23.15863,150.705471,2812,Sewerage and Drainage Services,Treatment of municipal waste water,Ammonia (total),Water,106,N,N,Y,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020VER001,TEC COAL PTY LTD,Lake Vermont,Golden Mile Road,Dysart,QLD,4745,-22.55150556,148.4013583,0600,Coal Mining,Open cut coal mining,Nickel & compounds,Water,0.18,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020VER001,TEC COAL PTY LTD,Lake Vermont,Golden Mile Road,Dysart,QLD,4745,-22.55150556,148.4013583,0600,Coal Mining,Open cut coal mining,Zinc and compounds,Water,0.1,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q019NRG001,NRG GLADSTONE OPERATING SERVICES PTY LTD,Gladstone Power Station,353 HANSON RD,Gladstone,QLD,4680,-23.856484,151.218582,2611,Fossil Fuel Electricity Generation,Electricity generation using coal or coal derived products.,Arsenic & compounds,Water,1.93,N,N,Y,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q019NRG001,NRG GLADSTONE OPERATING SERVICES PTY LTD,Gladstone Power Station,353 HANSON RD,Gladstone,QLD,4680,-23.856484,151.218582,2611,Fossil Fuel Electricity Generation,Electricity generation using coal or coal derived products.,Lead & compounds,Water,1.93,N,N,Y,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q019NRG001,NRG GLADSTONE OPERATING SERVICES PTY LTD,Gladstone Power Station,353 HANSON RD,Gladstone,QLD,4680,-23.856484,151.218582,2611,Fossil Fuel Electricity Generation,Electricity generation using coal or coal derived products.,Chromium (VI) compounds,Water,0.674,N,N,Y,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q019NRG001,NRG GLADSTONE OPERATING SERVICES PTY LTD,Gladstone Power Station,353 HANSON RD,Gladstone,QLD,4680,-23.856484,151.218582,2611,Fossil Fuel Electricity Generation,Electricity generation using coal or coal derived products.,Chromium (III) compounds,Water,12.8,N,N,Y,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q019NRG001,NRG GLADSTONE OPERATING SERVICES PTY LTD,Gladstone Power Station,353 HANSON RD,Gladstone,QLD,4680,-23.856484,151.218582,2611,Fossil Fuel Electricity Generation,Electricity generation using coal or coal derived products.,Manganese & compounds,Water,208,N,N,Y,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q019NRG001,NRG GLADSTONE OPERATING SERVICES PTY LTD,Gladstone Power Station,353 HANSON RD,Gladstone,QLD,4680,-23.856484,151.218582,2611,Fossil Fuel Electricity Generation,Electricity generation using coal or coal derived products.,Nickel & compounds,Water,4.82,N,N,Y,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020ERC001,ENSHAM RESOURCES PTY LTD,Ensham Coal Mine,DUCKPONDS RD,Emerald,QLD,4720,-23.46,148.526667,0600,Coal Mining,Coal Mining,Nickel & compounds,Water,1.59,N,N,Y,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020ERC001,ENSHAM RESOURCES PTY LTD,Ensham Coal Mine,DUCKPONDS RD,Emerald,QLD,4720,-23.46,148.526667,0600,Coal Mining,Coal Mining,Selenium & compounds,Water,1.59,N,N,Y,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020ERC001,ENSHAM RESOURCES PTY LTD,Ensham Coal Mine,DUCKPONDS RD,Emerald,QLD,4720,-23.46,148.526667,0600,Coal Mining,Coal Mining,Mercury & compounds,Water,0.159,N,N,Y,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020ERC001,ENSHAM RESOURCES PTY LTD,Ensham Coal Mine,DUCKPONDS RD,Emerald,QLD,4720,-23.46,148.526667,0600,Coal Mining,Coal Mining,Manganese & compounds,Water,127,N,N,Y,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020ERC001,ENSHAM RESOURCES PTY LTD,Ensham Coal Mine,DUCKPONDS RD,Emerald,QLD,4720,-23.46,148.526667,0600,Coal Mining,Coal Mining,Lead & compounds,Water,1.59,N,N,Y,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020ERC001,ENSHAM RESOURCES PTY LTD,Ensham Coal Mine,DUCKPONDS RD,Emerald,QLD,4720,-23.46,148.526667,0600,Coal Mining,Coal Mining,Fluoride compounds,Water,31.9,N,Y,N,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020ERC001,ENSHAM RESOURCES PTY LTD,Ensham Coal Mine,DUCKPONDS RD,Emerald,QLD,4720,-23.46,148.526667,0600,Coal Mining,Coal Mining,Copper & compounds,Water,1.59,N,N,Y,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020ERC001,ENSHAM RESOURCES PTY LTD,Ensham Coal Mine,DUCKPONDS RD,Emerald,QLD,4720,-23.46,148.526667,0600,Coal Mining,Coal Mining,Chromium (III) compounds,Water,4.25,N,Y,N,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020ERC001,ENSHAM RESOURCES PTY LTD,Ensham Coal Mine,DUCKPONDS RD,Emerald,QLD,4720,-23.46,148.526667,0600,Coal Mining,Coal Mining,Cadmium & compounds,Water,0.159,N,N,Y,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020ERC001,ENSHAM RESOURCES PTY LTD,Ensham Coal Mine,DUCKPONDS RD,Emerald,QLD,4720,-23.46,148.526667,0600,Coal Mining,Coal Mining,Boron & compounds,Water,555,N,N,Y,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020ERC001,ENSHAM RESOURCES PTY LTD,Ensham Coal Mine,DUCKPONDS RD,Emerald,QLD,4720,-23.46,148.526667,0600,Coal Mining,Coal Mining,Beryllium & compounds,Water,0.134,N,Y,N,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020ERC001,ENSHAM RESOURCES PTY LTD,Ensham Coal Mine,DUCKPONDS RD,Emerald,QLD,4720,-23.46,148.526667,0600,Coal Mining,Coal Mining,Arsenic & compounds,Water,2.86,N,N,Y,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020ERC001,ENSHAM RESOURCES PTY LTD,Ensham Coal Mine,DUCKPONDS RD,Emerald,QLD,4720,-23.46,148.526667,0600,Coal Mining,Coal Mining,Antimony & compounds,Water,0.047,N,Y,N,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020ERC001,ENSHAM RESOURCES PTY LTD,Ensham Coal Mine,DUCKPONDS RD,Emerald,QLD,4720,-23.46,148.526667,0600,Coal Mining,Coal Mining,Cobalt & compounds,Water,1.59,N,N,Y,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020ERC001,ENSHAM RESOURCES PTY LTD,Ensham Coal Mine,DUCKPONDS RD,Emerald,QLD,4720,-23.46,148.526667,0600,Coal Mining,Coal Mining,Zinc and compounds,Water,7.93,N,N,Y,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020JCP001,JEEBROPILLY COLLIERIES PTY LTD,Jeebropilly Open Cut Coal Mine,STONE QUARRY RD,Amberley,QLD,4306,-27.653046,152.666507,0600,Coal Mining,Open cut coal mining. [Mining and washing coal],Antimony & compounds,Water,0.00232,N,Y,N,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020JCP001,JEEBROPILLY COLLIERIES PTY LTD,Jeebropilly Open Cut Coal Mine,STONE QUARRY RD,Amberley,QLD,4306,-27.653046,152.666507,0600,Coal Mining,Open cut coal mining. [Mining and washing coal],Nickel & compounds,Water,0.12,N,Y,N,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020JCP001,JEEBROPILLY COLLIERIES PTY LTD,Jeebropilly Open Cut Coal Mine,STONE QUARRY RD,Amberley,QLD,4306,-27.653046,152.666507,0600,Coal Mining,Open cut coal mining. [Mining and washing coal],Mercury & compounds,Water,0.000906,N,Y,N,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020JCP001,JEEBROPILLY COLLIERIES PTY LTD,Jeebropilly Open Cut Coal Mine,STONE QUARRY RD,Amberley,QLD,4306,-27.653046,152.666507,0600,Coal Mining,Open cut coal mining. [Mining and washing coal],Manganese & compounds,Water,2.27,N,Y,N,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020JCP001,JEEBROPILLY COLLIERIES PTY LTD,Jeebropilly Open Cut Coal Mine,STONE QUARRY RD,Amberley,QLD,4306,-27.653046,152.666507,0600,Coal Mining,Open cut coal mining. [Mining and washing coal],Lead & compounds,Water,0.056,N,Y,N,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020JCP001,JEEBROPILLY COLLIERIES PTY LTD,Jeebropilly Open Cut Coal Mine,STONE QUARRY RD,Amberley,QLD,4306,-27.653046,152.666507,0600,Coal Mining,Open cut coal mining. [Mining and washing coal],Fluoride compounds,Water,1.58,N,Y,N,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020JCP001,JEEBROPILLY COLLIERIES PTY LTD,Jeebropilly Open Cut Coal Mine,STONE QUARRY RD,Amberley,QLD,4306,-27.653046,152.666507,0600,Coal Mining,Open cut coal mining. [Mining and washing coal],Copper & compounds,Water,0.124,N,Y,N,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020JCP001,JEEBROPILLY COLLIERIES PTY LTD,Jeebropilly Open Cut Coal Mine,STONE QUARRY RD,Amberley,QLD,4306,-27.653046,152.666507,0600,Coal Mining,Open cut coal mining. [Mining and washing coal],Cobalt & compounds,Water,0.0286,N,Y,N,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020JCP001,JEEBROPILLY COLLIERIES PTY LTD,Jeebropilly Open Cut Coal Mine,STONE QUARRY RD,Amberley,QLD,4306,-27.653046,152.666507,0600,Coal Mining,Open cut coal mining. [Mining and washing coal],Chromium (III) compounds,Water,0.21,N,Y,N,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020JCP001,JEEBROPILLY COLLIERIES PTY LTD,Jeebropilly Open Cut Coal Mine,STONE QUARRY RD,Amberley,QLD,4306,-27.653046,152.666507,0600,Coal Mining,Open cut coal mining. [Mining and washing coal],Arsenic & compounds,Water,0.0214,N,Y,N,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020JCP001,JEEBROPILLY COLLIERIES PTY LTD,Jeebropilly Open Cut Coal Mine,STONE QUARRY RD,Amberley,QLD,4306,-27.653046,152.666507,0600,Coal Mining,Open cut coal mining. [Mining and washing coal],Zinc and compounds,Water,0.722,N,Y,N,N,N
